filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
vaca249_jpg.rf.2b51659b09f4fe13cf6307fad5505ac2.jpg,66573,"{""bcs_score"":""3.0""}",5,3,"{""name"":""point"",""cx"":478,""cy"":291}","{""part_name"":""pins""}"
vaca249_jpg.rf.2b51659b09f4fe13cf6307fad5505ac2.jpg,66573,"{""bcs_score"":""3.0""}",5,4,"{""name"":""point"",""cx"":465,""cy"":311}","{""part_name"":""thurl""}"
vaca250_jpg.rf.2590b2e35ed673ed772fcf74eea2df08.jpg,67448,"{""bcs_score"":""3.0""}",5,0,"{""name"":""point"",""cx"":424,""cy"":274}","{""part_name"":""hooks""}"
vaca250_jpg.rf.2590b2e35ed673ed772fcf74eea2df08.jpg,67448,"{""bcs_score"":""3.0""}",5,1,"{""name"":""point"",""cx"":475,""cy"":291}","{""part_name"":""pins""}"
vaca250_jpg.rf.2590b2e35ed673ed772fcf74eea2df08.jpg,67448,"{""bcs_score"":""3.0""}",5,2,"{""name"":""point"",""cx"":462,""cy"":309}","{""part_name"":""thurl""}"
vaca250_jpg.rf.2590b2e35ed673ed772fcf74eea2df08.jpg,67448,"{""bcs_score"":""3.0""}",5,3,"{""name"":""point"",""cx"":403,""cy"":281}","{""part_name"":""sacral_ligament""}"
vaca250_jpg.rf.2590b2e35ed673ed772fcf74eea2df08.jpg,67448,"{""bcs_score"":""3.0""}",5,4,"{""name"":""point"",""cx"":374,""cy"":289}","{""part_name"":""short_ribs""}"
vaca251_jpg.rf.04570dd9f4b9cfa5385b46f1b5921304.jpg,70454,"{""bcs_score"":""3.5""}",5,0,"{""name"":""point"",""cx"":160,""cy"":376}","{""part_name"":""hooks""}"
vaca251_jpg.rf.04570dd9f4b9cfa5385b46f1b5921304.jpg,70454,"{""bcs_score"":""3.5""}",5,1,"{""name"":""point"",""cx"":142,""cy"":388}","{""part_name"":""thurl""}"
vaca251_jpg.rf.04570dd9f4b9cfa5385b46f1b5921304.jpg,70454,"{""bcs_score"":""3.5""}",5,2,"{""name"":""point"",""cx"":126,""cy"":387}","{""part_name"":""pins""}"
vaca251_jpg.rf.04570dd9f4b9cfa5385b46f1b5921304.jpg,70454,"{""bcs_score"":""3.5""}",5,3,"{""name"":""point"",""cx"":172,""cy"":374}","{""part_name"":""sacral_ligament""}"
vaca251_jpg.rf.04570dd9f4b9cfa5385b46f1b5921304.jpg,70454,"{""bcs_score"":""3.5""}",5,4,"{""name"":""point"",""cx"":189,""cy"":384}","{""part_name"":""short_ribs""}"
vaca252_jpg.rf.3ee7457676930b7c0c6b2458a681e55d.jpg,88262,"{""bcs_score"":""2.5""}",3,0,"{""name"":""point"",""cx"":395,""cy"":279}","{""part_name"":""hooks""}"
vaca252_jpg.rf.3ee7457676930b7c0c6b2458a681e55d.jpg,88262,"{""bcs_score"":""2.5""}",3,1,"{""name"":""point"",""cx"":374,""cy"":280}","{""part_name"":""short_ribs""}"
vaca252_jpg.rf.3ee7457676930b7c0c6b2458a681e55d.jpg,88262,"{""bcs_score"":""2.5""}",3,2,"{""name"":""point"",""cx"":409,""cy"":298}","{""part_name"":""pins""}"
vaca254_jpg.rf.77e042d3ddcb07c897675686b9c46be7.jpg,122330,"{""bcs_score"":""3.5""}",2,0,"{""name"":""point"",""cx"":499,""cy"":181}","{""part_name"":""hooks""}"
vaca254_jpg.rf.77e042d3ddcb07c897675686b9c46be7.jpg,122330,"{""bcs_score"":""3.5""}",2,1,"{""name"":""point"",""cx"":552,""cy"":206}","{""part_name"":""pins""}"
vaca255_jpg.rf.0a9d2c7197580e4ec11e197ba9c77a48.jpg,96947,"{""bcs_score"":""4.0""}",5,0,"{""name"":""point"",""cx"":143,""cy"":128}","{""part_name"":""hooks""}"
vaca255_jpg.rf.0a9d2c7197580e4ec11e197ba9c77a48.jpg,96947,"{""bcs_score"":""4.0""}",5,1,"{""name"":""point"",""cx"":82,""cy"":148}","{""part_name"":""pins""}"
vaca255_jpg.rf.0a9d2c7197580e4ec11e197ba9c77a48.jpg,96947,"{""bcs_score"":""4.0""}",5,2,"{""name"":""point"",""cx"":102,""cy"":192}","{""part_name"":""thurl""}"
vaca255_jpg.rf.0a9d2c7197580e4ec11e197ba9c77a48.jpg,96947,"{""bcs_score"":""4.0""}",5,3,"{""name"":""point"",""cx"":177,""cy"":127}","{""part_name"":""sacral_ligament""}"
vaca255_jpg.rf.0a9d2c7197580e4ec11e197ba9c77a48.jpg,96947,"{""bcs_score"":""4.0""}",5,4,"{""name"":""point"",""cx"":221,""cy"":149}","{""part_name"":""short_ribs""}"
vaca256_jpg.rf.54c34bb459acde4783bb57edc4806faf.jpg,77637,"{""bcs_score"":""4.5""}",3,0,"{""name"":""point"",""cx"":399,""cy"":251}","{""part_name"":""hooks""}"
vaca256_jpg.rf.54c34bb459acde4783bb57edc4806faf.jpg,77637,"{""bcs_score"":""4.5""}",3,1,"{""name"":""point"",""cx"":474,""cy"":254}","{""part_name"":""pins""}"
vaca256_jpg.rf.54c34bb459acde4783bb57edc4806faf.jpg,77637,"{""bcs_score"":""4.5""}",3,2,"{""name"":""point"",""cx"":341,""cy"":253}","{""part_name"":""short_ribs""}"
vaca257_jpg.rf.bd52757b0b807a212bf300c4fae91821.jpg,70526,"{""bcs_score"":""4.5""}",4,0,"{""name"":""point"",""cx"":516,""cy"":243}","{""part_name"":""hooks""}"
vaca257_jpg.rf.bd52757b0b807a212bf300c4fae91821.jpg,70526,"{""bcs_score"":""4.5""}",4,1,"{""name"":""point"",""cx"":486,""cy"":241}","{""part_name"":""short_ribs""}"
vaca257_jpg.rf.bd52757b0b807a212bf300c4fae91821.jpg,70526,"{""bcs_score"":""4.5""}",4,2,"{""name"":""point"",""cx"":593,""cy"":259}","{""part_name"":""pins""}"
vaca257_jpg.rf.bd52757b0b807a212bf300c4fae91821.jpg,70526,"{""bcs_score"":""4.5""}",4,3,"{""name"":""point"",""cx"":570,""cy"":252}","{""part_name"":""thurl""}"
vaca258_jpg.rf.53fe6eb344c12e9bfad4e420a20237ad.jpg,124374,"{""bcs_score"":""4.5""}",4,0,"{""name"":""point"",""cx"":168,""cy"":162}","{""part_name"":""hooks""}"
vaca258_jpg.rf.53fe6eb344c12e9bfad4e420a20237ad.jpg,124374,"{""bcs_score"":""4.5""}",4,1,"{""name"":""point"",""cx"":130,""cy"":179}","{""part_name"":""thurl""}"
vaca258_jpg.rf.53fe6eb344c12e9bfad4e420a20237ad.jpg,124374,"{""bcs_score"":""4.5""}",4,2,"{""name"":""point"",""cx"":206,""cy"":155}","{""part_name"":""sacral_ligament""}"
vaca258_jpg.rf.53fe6eb344c12e9bfad4e420a20237ad.jpg,124374,"{""bcs_score"":""4.5""}",4,3,"{""name"":""point"",""cx"":212,""cy"":177}","{""part_name"":""short_ribs""}"
vaca261_jpg.rf.9a0330b1c345144dde869b839ed6f565.jpg,97562,"{""bcs_score"":""2.5""}",2,0,"{""name"":""point"",""cx"":366,""cy"":318}","{""part_name"":""hooks""}"
vaca261_jpg.rf.9a0330b1c345144dde869b839ed6f565.jpg,97562,"{""bcs_score"":""2.5""}",2,1,"{""name"":""point"",""cx"":380,""cy"":331}","{""part_name"":""pins""}"
vaca263_jpg.rf.4fb326df1ca204f772ad346ee26a5729.jpg,86093,"{""bcs_score"":""3.5""}",2,0,"{""name"":""point"",""cx"":272,""cy"":275}","{""part_name"":""hooks""}"
vaca263_jpg.rf.4fb326df1ca204f772ad346ee26a5729.jpg,86093,"{""bcs_score"":""3.5""}",2,1,"{""name"":""point"",""cx"":290,""cy"":272}","{""part_name"":""sacral_ligament""}"
vaca264_jpg.rf.19b6634af7a3fa183dc520fb14ebac06.jpg,102560,"{""bcs_score"":""3.0""}",4,0,"{""name"":""point"",""cx"":236,""cy"":192}","{""part_name"":""hooks""}"
vaca264_jpg.rf.19b6634af7a3fa183dc520fb14ebac06.jpg,102560,"{""bcs_score"":""3.0""}",4,1,"{""name"":""point"",""cx"":192,""cy"":222}","{""part_name"":""thurl""}"
vaca264_jpg.rf.19b6634af7a3fa183dc520fb14ebac06.jpg,102560,"{""bcs_score"":""3.0""}",4,2,"{""name"":""point"",""cx"":255,""cy"":198}","{""part_name"":""sacral_ligament""}"
vaca264_jpg.rf.19b6634af7a3fa183dc520fb14ebac06.jpg,102560,"{""bcs_score"":""3.0""}",4,3,"{""name"":""point"",""cx"":282,""cy"":216}","{""part_name"":""short_ribs""}"
vaca265_jpg.rf.0395a7e099f2f57081740d1b5d7a6b72.jpg,74573,"{""bcs_score"":""4.0""}",3,0,"{""name"":""point"",""cx"":187,""cy"":200}","{""part_name"":""hooks""}"
vaca265_jpg.rf.0395a7e099f2f57081740d1b5d7a6b72.jpg,74573,"{""bcs_score"":""4.0""}",3,1,"{""name"":""point"",""cx"":108,""cy"":243}","{""part_name"":""brisket""}"
vaca265_jpg.rf.0395a7e099f2f57081740d1b5d7a6b72.jpg,74573,"{""bcs_score"":""4.0""}",3,2,"{""name"":""point"",""cx"":63,""cy"":217}","{""part_name"":""pins""}"
vaca267_jpg.rf.07cf8f43a28d7238c730942742acc855.jpg,62574,"{""bcs_score"":""3.5""}",3,0,"{""name"":""point"",""cx"":58,""cy"":156}","{""part_name"":""hooks""}"
vaca267_jpg.rf.07cf8f43a28d7238c730942742acc855.jpg,62574,"{""bcs_score"":""3.5""}",3,1,"{""name"":""point"",""cx"":110,""cy"":152}","{""part_name"":""sacral_ligament""}"
vaca267_jpg.rf.07cf8f43a28d7238c730942742acc855.jpg,62574,"{""bcs_score"":""3.5""}",3,2,"{""name"":""point"",""cx"":169,""cy"":164}","{""part_name"":""short_ribs""}"
vaca272_jpg.rf.92c93eeb3160b3bbcad8401a2eb741b2.jpg,86766,"{""bcs_score"":""4.0""}",2,0,"{""name"":""point"",""cx"":386,""cy"":279}","{""part_name"":""hooks""}"
vaca272_jpg.rf.92c93eeb3160b3bbcad8401a2eb741b2.jpg,86766,"{""bcs_score"":""4.0""}",2,1,"{""name"":""point"",""cx"":418,""cy"":284}","{""part_name"":""pins""}"
vaca273_jpg.rf.999ef40b55503a406292a0134a56835e.jpg,42964,"{""bcs_score"":""4.5""}",3,0,"{""name"":""point"",""cx"":444,""cy"":283}","{""part_name"":""hooks""}"
vaca273_jpg.rf.999ef40b55503a406292a0134a56835e.jpg,42964,"{""bcs_score"":""4.5""}",3,1,"{""name"":""point"",""cx"":480,""cy"":299}","{""part_name"":""thurl""}"
vaca273_jpg.rf.999ef40b55503a406292a0134a56835e.jpg,42964,"{""bcs_score"":""4.5""}",3,2,"{""name"":""point"",""cx"":508,""cy"":292}","{""part_name"":""pins""}"
vaca274_jpg.rf.ffa624ced9416f32dbb91991caba1bfa.jpg,92965,"{""bcs_score"":""1.0""}",5,0,"{""name"":""point"",""cx"":406,""cy"":148}","{""part_name"":""hooks""}"
vaca274_jpg.rf.ffa624ced9416f32dbb91991caba1bfa.jpg,92965,"{""bcs_score"":""1.0""}",5,1,"{""name"":""point"",""cx"":432,""cy"":186}","{""part_name"":""brisket""}"
vaca274_jpg.rf.ffa624ced9416f32dbb91991caba1bfa.jpg,92965,"{""bcs_score"":""1.0""}",5,2,"{""name"":""point"",""cx"":428,""cy"":157}","{""part_name"":""pins""}"
vaca274_jpg.rf.ffa624ced9416f32dbb91991caba1bfa.jpg,92965,"{""bcs_score"":""1.0""}",5,3,"{""name"":""point"",""cx"":390,""cy"":155}","{""part_name"":""sacral_ligament""}"
vaca274_jpg.rf.ffa624ced9416f32dbb91991caba1bfa.jpg,92965,"{""bcs_score"":""1.0""}",5,4,"{""name"":""point"",""cx"":377,""cy"":171}","{""part_name"":""short_ribs""}"
vaca275_jpg.rf.38c4cad9340a2279dc0aa03c80ce9239.jpg,79828,"{""bcs_score"":""1.0""}",4,0,"{""name"":""point"",""cx"":522,""cy"":260}","{""part_name"":""hooks""}"
vaca275_jpg.rf.38c4cad9340a2279dc0aa03c80ce9239.jpg,79828,"{""bcs_score"":""1.0""}",4,1,"{""name"":""point"",""cx"":495,""cy"":267}","{""part_name"":""sacral_ligament""}"
vaca275_jpg.rf.38c4cad9340a2279dc0aa03c80ce9239.jpg,79828,"{""bcs_score"":""1.0""}",4,2,"{""name"":""point"",""cx"":466,""cy"":280}","{""part_name"":""short_ribs""}"
vaca275_jpg.rf.38c4cad9340a2279dc0aa03c80ce9239.jpg,79828,"{""bcs_score"":""1.0""}",4,3,"{""name"":""point"",""cx"":571,""cy"":278}","{""part_name"":""thurl""}"
vaca279_jpg.rf.d5457783fcdaf566ec2f1136c61bae3f.jpg,101554,"{""bcs_score"":""3.5""}",4,0,"{""name"":""point"",""cx"":242,""cy"":167}","{""part_name"":""hooks""}"
vaca279_jpg.rf.d5457783fcdaf566ec2f1136c61bae3f.jpg,101554,"{""bcs_score"":""3.5""}",4,1,"{""name"":""point"",""cx"":193,""cy"":204}","{""part_name"":""thurl""}"
vaca279_jpg.rf.d5457783fcdaf566ec2f1136c61bae3f.jpg,101554,"{""bcs_score"":""3.5""}",4,2,"{""name"":""point"",""cx"":260,""cy"":174}","{""part_name"":""sacral_ligament""}"
vaca279_jpg.rf.d5457783fcdaf566ec2f1136c61bae3f.jpg,101554,"{""bcs_score"":""3.5""}",4,3,"{""name"":""point"",""cx"":193,""cy"":165}","{""part_name"":""pins""}"
vaca280_jpg.rf.e5207de3f4f181b3d553f99ab1186cc1.jpg,101565,"{""bcs_score"":""3.0""}",3,0,"{""name"":""point"",""cx"":589,""cy"":180}","{""part_name"":""hooks""}"
vaca280_jpg.rf.e5207de3f4f181b3d553f99ab1186cc1.jpg,101565,"{""bcs_score"":""3.0""}",3,1,"{""name"":""point"",""cx"":530,""cy"":195}","{""part_name"":""sacral_ligament""}"
vaca280_jpg.rf.e5207de3f4f181b3d553f99ab1186cc1.jpg,101565,"{""bcs_score"":""3.0""}",3,2,"{""name"":""point"",""cx"":479,""cy"":215}","{""part_name"":""short_ribs""}"
vaca282_jpg.rf.beb2d69ec3890b198092fab4a1a77d00.jpg,101113,"{""bcs_score"":""3.0""}",4,0,"{""name"":""point"",""cx"":378,""cy"":313}","{""part_name"":""hooks""}"
vaca282_jpg.rf.beb2d69ec3890b198092fab4a1a77d00.jpg,101113,"{""bcs_score"":""3.0""}",4,1,"{""name"":""point"",""cx"":422,""cy"":322}","{""part_name"":""pins""}"
vaca282_jpg.rf.beb2d69ec3890b198092fab4a1a77d00.jpg,101113,"{""bcs_score"":""3.0""}",4,2,"{""name"":""point"",""cx"":349,""cy"":320}","{""part_name"":""sacral_ligament""}"
vaca282_jpg.rf.beb2d69ec3890b198092fab4a1a77d00.jpg,101113,"{""bcs_score"":""3.0""}",4,3,"{""name"":""point"",""cx"":347,""cy"":326}","{}"
vaca287_jpg.rf.ebb4992c2bd15c093da272ac386aea75.jpg,81629,"{""bcs_score"":""3.5""}",3,0,"{""name"":""point"",""cx"":235,""cy"":126}","{""part_name"":""sacral_ligament""}"
vaca287_jpg.rf.ebb4992c2bd15c093da272ac386aea75.jpg,81629,"{""bcs_score"":""3.5""}",3,1,"{""name"":""point"",""cx"":210,""cy"":139}","{""part_name"":""hooks""}"
vaca287_jpg.rf.ebb4992c2bd15c093da272ac386aea75.jpg,81629,"{""bcs_score"":""3.5""}",3,2,"{""name"":""point"",""cx"":74,""cy"":182}","{""part_name"":""pins""}"
vaca289_jpg.rf.7c5c87fd8497b905f64696553a034db7.jpg,75810,"{""bcs_score"":""2.5""}",2,0,"{""name"":""point"",""cx"":213,""cy"":194}","{""part_name"":""hooks""}"
vaca289_jpg.rf.7c5c87fd8497b905f64696553a034db7.jpg,75810,"{""bcs_score"":""2.5""}",2,1,"{""name"":""point"",""cx"":94,""cy"":495}","{""part_name"":undefined}"
vaca290_jpg.rf.8281721d0ff000fd37273eea6fcb26f6.jpg,91612,"{""bcs_score"":""3.5""}",2,0,"{""name"":""point"",""cx"":218,""cy"":307}","{""part_name"":""hooks""}"
vaca290_jpg.rf.8281721d0ff000fd37273eea6fcb26f6.jpg,91612,"{""bcs_score"":""3.5""}",2,1,"{""name"":""point"",""cx"":169,""cy"":317}","{""part_name"":""pins""}"
vaca291_jpg.rf.773f82faf417329bf7138d5072a5d5e1.jpg,100047,"{""bcs_score"":""3.5""}",1,0,"{""name"":""point"",""cx"":206,""cy"":329}","{""part_name"":""hooks""}"
vaca292_jpg.rf.5308e34f3c2f664fc00f6824460da576.jpg,78512,"{""bcs_score"":""4.0""}",4,0,"{""name"":""point"",""cx"":423,""cy"":214}","{""part_name"":""hooks""}"
vaca292_jpg.rf.5308e34f3c2f664fc00f6824460da576.jpg,78512,"{""bcs_score"":""4.0""}",4,1,"{""name"":""point"",""cx"":381,""cy"":235}","{""part_name"":""sacral_ligament""}"
vaca292_jpg.rf.5308e34f3c2f664fc00f6824460da576.jpg,78512,"{""bcs_score"":""4.0""}",4,2,"{""name"":""point"",""cx"":533,""cy"":247}","{""part_name"":""hooks""}"
vaca292_jpg.rf.5308e34f3c2f664fc00f6824460da576.jpg,78512,"{""bcs_score"":""4.0""}",4,3,"{""name"":""point"",""cx"":501,""cy"":278}","{""part_name"":""thurl""}"
vaca293_jpg.rf.161388ce57b468d5adf5946939173b70.jpg,89443,"{""bcs_score"":""4.0""}",3,0,"{""name"":""point"",""cx"":242,""cy"":223}","{""part_name"":""hooks""}"
vaca293_jpg.rf.161388ce57b468d5adf5946939173b70.jpg,89443,"{""bcs_score"":""4.0""}",3,1,"{""name"":""point"",""cx"":170,""cy"":251}","{""part_name"":""pins""}"
vaca293_jpg.rf.161388ce57b468d5adf5946939173b70.jpg,89443,"{""bcs_score"":""4.0""}",3,2,"{""name"":""point"",""cx"":205,""cy"":264}","{""part_name"":""thurl""}"
vaca294_jpg.rf.96a829db9a2f326bdd623c4699b8e5f1.jpg,57996,"{""bcs_score"":""3.0""}",3,0,"{""name"":""point"",""cx"":418,""cy"":304}","{""part_name"":""hooks""}"
vaca294_jpg.rf.96a829db9a2f326bdd623c4699b8e5f1.jpg,57996,"{""bcs_score"":""3.0""}",3,1,"{""name"":""point"",""cx"":459,""cy"":322}","{""part_name"":""thurl""}"
vaca294_jpg.rf.96a829db9a2f326bdd623c4699b8e5f1.jpg,57996,"{""bcs_score"":""3.0""}",3,2,"{""name"":""point"",""cx"":478,""cy"":309}","{""part_name"":""pins""}"
vaca295_jpg.rf.c343c6aecb2e0b9bd091a69c834ca7a8.jpg,63503,"{""bcs_score"":""2.5""}",4,0,"{""name"":""point"",""cx"":422,""cy"":326}","{""part_name"":""hooks""}"
vaca295_jpg.rf.c343c6aecb2e0b9bd091a69c834ca7a8.jpg,63503,"{""bcs_score"":""2.5""}",4,1,"{""name"":""point"",""cx"":398,""cy"":329}","{""part_name"":""sacral_ligament""}"
vaca295_jpg.rf.c343c6aecb2e0b9bd091a69c834ca7a8.jpg,63503,"{""bcs_score"":""2.5""}",4,2,"{""name"":""point"",""cx"":346,""cy"":337}","{""part_name"":""short_ribs""}"
vaca295_jpg.rf.c343c6aecb2e0b9bd091a69c834ca7a8.jpg,63503,"{""bcs_score"":""2.5""}",4,3,"{""name"":""point"",""cx"":514,""cy"":344}","{""part_name"":""pins""}"
vaca296_jpg.rf.d59eaa7fd8f1ac3020ceaacc9c4d6c89.jpg,70388,"{""bcs_score"":""2.5""}",3,0,"{""name"":""point"",""cx"":269,""cy"":176}","{""part_name"":""hooks""}"
vaca296_jpg.rf.d59eaa7fd8f1ac3020ceaacc9c4d6c89.jpg,70388,"{""bcs_score"":""2.5""}",3,1,"{""name"":""point"",""cx"":250,""cy"":191}","{""part_name"":""thurl""}"
vaca296_jpg.rf.d59eaa7fd8f1ac3020ceaacc9c4d6c89.jpg,70388,"{""bcs_score"":""2.5""}",3,2,"{""name"":""point"",""cx"":282,""cy"":186}","{""part_name"":""sacral_ligament""}"
vaca300_jpg.rf.5dfe0fe8e2d959d3bb6c5b11b6ff7d40.jpg,74837,"{""bcs_score"":""3.5""}",3,0,"{""name"":""point"",""cx"":165,""cy"":227}","{""part_name"":""hooks""}"
vaca300_jpg.rf.5dfe0fe8e2d959d3bb6c5b11b6ff7d40.jpg,74837,"{""bcs_score"":""3.5""}",3,1,"{""name"":""point"",""cx"":88,""cy"":252}","{""part_name"":""pins""}"
vaca300_jpg.rf.5dfe0fe8e2d959d3bb6c5b11b6ff7d40.jpg,74837,"{""bcs_score"":""3.5""}",3,2,"{""name"":""point"",""cx"":201,""cy"":209}","{""part_name"":""sacral_ligament""}"
zebu-bos-torus-indicus-copy-alain-platel-page_jpg.rf.e7e3ebe449c75a034a40faa2a4cca37a.jpg,72674,"{""bcs_score"":""1.5""}",1,0,"{""name"":""point"",""cx"":262,""cy"":236}","{""part_name"":""hooks""}"
hf02-39_jpeg_jpg.rf.f92ebc327b3826902eb5daa8226b2964.jpg,37887,"{""bcs_score"":""3.5""}",1,0,"{""name"":""point"",""cx"":278,""cy"":458}","{""part_name"":""hooks""}"
hf03-61_jpeg_jpg.rf.bba614e07bd387d62a17613f3a90bb99.jpg,46514,"{""bcs_score"":""4.5""}",2,0,"{""name"":""point"",""cx"":182,""cy"":280}","{""part_name"":""hooks""}"
hf03-61_jpeg_jpg.rf.bba614e07bd387d62a17613f3a90bb99.jpg,46514,"{""bcs_score"":""4.5""}",2,1,"{""name"":""point"",""cx"":139,""cy"":303}","{""part_name"":""pins""}"
hf03-66_jpeg_jpg.rf.681cfaa24665c624f9d42854e1229800.jpg,54076,"{""bcs_score"":""4.5""}",2,0,"{""name"":""point"",""cx"":303,""cy"":242}","{""part_name"":""pins""}"
hf03-66_jpeg_jpg.rf.681cfaa24665c624f9d42854e1229800.jpg,54076,"{""bcs_score"":""4.5""}",2,1,"{""name"":""point"",""cx"":367,""cy"":207}","{""part_name"":""hooks""}"
hf03-71_jpeg_jpg.rf.18aaa041ebdcce2986e858af2dc68537.jpg,59423,"{""bcs_score"":""4.0""}",2,0,"{""name"":""point"",""cx"":492,""cy"":236}","{""part_name"":""hooks""}"
hf03-71_jpeg_jpg.rf.18aaa041ebdcce2986e858af2dc68537.jpg,59423,"{""bcs_score"":""4.0""}",2,1,"{""name"":""point"",""cx"":446,""cy"":271}","{""part_name"":""pins""}"
hqdefault-3-_jpg.rf.bc498427f1a13eb4170418a0d34789a5.jpg,40167,"{""bcs_score"":""5.0""}",4,0,"{""name"":""point"",""cx"":430,""cy"":192}","{""part_name"":""sacral_ligament""}"
hqdefault-3-_jpg.rf.bc498427f1a13eb4170418a0d34789a5.jpg,40167,"{""bcs_score"":""5.0""}",4,1,"{""name"":""point"",""cx"":478,""cy"":177}","{""part_name"":""hooks""}"
hqdefault-3-_jpg.rf.bc498427f1a13eb4170418a0d34789a5.jpg,40167,"{""bcs_score"":""5.0""}",4,2,"{""name"":""point"",""cx"":584,""cy"":224}","{""part_name"":""pins""}"
hqdefault-3-_jpg.rf.bc498427f1a13eb4170418a0d34789a5.jpg,40167,"{""bcs_score"":""5.0""}",4,3,"{""name"":""point"",""cx"":571,""cy"":240}","{""part_name"":""thurl""}"
hqdefault-5-_jpg.rf.009033c9e37b8e95dd3dbe0be0b970bf.jpg,51271,"{""bcs_score"":""5.0""}",2,0,"{""name"":""point"",""cx"":223,""cy"":198}","{""part_name"":""hooks""}"
hqdefault-5-_jpg.rf.009033c9e37b8e95dd3dbe0be0b970bf.jpg,51271,"{""bcs_score"":""5.0""}",2,1,"{""name"":""point"",""cx"":123,""cy"":178}","{""part_name"":""pins""}"
images__24_-removebg-preview_png_jpg.rf.2df3090b4e4e5ba1c55c9f91c5bcd8e2.jpg,30539,"{""bcs_score"":""5.0""}",1,0,"{""name"":""point"",""cx"":358,""cy"":183}","{""part_name"":""sacral_ligament""}"
images-4-_jpg.rf.0b269240b489273b7c1ae1264457a953.jpg,57843,"{""bcs_score"":""5.0""}",1,0,"{""name"":""point"",""cx"":447,""cy"":314}","{""part_name"":""hooks""}"
images-9-_jpg.rf.37250862d3b3388411a81df1d4a3bc29.jpg,61851,"{""bcs_score"":""4.0""}",5,0,"{""name"":""point"",""cx"":186,""cy"":129}","{""part_name"":""hooks""}"
images-9-_jpg.rf.37250862d3b3388411a81df1d4a3bc29.jpg,61851,"{""bcs_score"":""4.0""}",5,1,"{""name"":""point"",""cx"":88,""cy"":148}","{""part_name"":""pins""}"
images-9-_jpg.rf.37250862d3b3388411a81df1d4a3bc29.jpg,61851,"{""bcs_score"":""4.0""}",5,2,"{""name"":""point"",""cx"":224,""cy"":140}","{""part_name"":""sacral_ligament""}"
images-9-_jpg.rf.37250862d3b3388411a81df1d4a3bc29.jpg,61851,"{""bcs_score"":""4.0""}",5,3,"{""name"":""point"",""cx"":255,""cy"":164}","{""part_name"":""short_ribs""}"
images-9-_jpg.rf.37250862d3b3388411a81df1d4a3bc29.jpg,61851,"{""bcs_score"":""4.0""}",5,4,"{""name"":""point"",""cx"":130,""cy"":182}","{""part_name"":""thurl""}"
images-18-_jpg.rf.eac6c38a43f03e2a1eab1449d4397db6.jpg,81637,"{""bcs_score"":""4.0""}",3,0,"{""name"":""point"",""cx"":429,""cy"":168}","{""part_name"":""hooks""}"
images-18-_jpg.rf.eac6c38a43f03e2a1eab1449d4397db6.jpg,81637,"{""bcs_score"":""4.0""}",3,1,"{""name"":""point"",""cx"":551,""cy"":169}","{""part_name"":""pins""}"
images-18-_jpg.rf.eac6c38a43f03e2a1eab1449d4397db6.jpg,81637,"{""bcs_score"":""4.0""}",3,2,"{""name"":""point"",""cx"":534,""cy"":247}","{""part_name"":""thurl""}"
images-20-_jpg.rf.2bbf0c9772d70c6f1f8ce0da9e153af5.jpg,57240,"{""bcs_score"":""5.0""}",2,0,"{""name"":""point"",""cx"":177,""cy"":150}","{""part_name"":""hooks""}"
images-20-_jpg.rf.2bbf0c9772d70c6f1f8ce0da9e153af5.jpg,57240,"{""bcs_score"":""5.0""}",2,1,"{""name"":""point"",""cx"":82,""cy"":198}","{""part_name"":""pins""}"
images-23-_jpg.rf.3fb25dcb1e86e60ac317d0d6b9a1fcae.jpg,57260,"{""bcs_score"":""3.5""}",4,0,"{""name"":""point"",""cx"":470,""cy"":81}","{""part_name"":""hooks""}"
images-23-_jpg.rf.3fb25dcb1e86e60ac317d0d6b9a1fcae.jpg,57260,"{""bcs_score"":""3.5""}",4,1,"{""name"":""point"",""cx"":566,""cy"":112}","{""part_name"":""pins""}"
images-23-_jpg.rf.3fb25dcb1e86e60ac317d0d6b9a1fcae.jpg,57260,"{""bcs_score"":""3.5""}",4,2,"{""name"":""point"",""cx"":421,""cy"":94}","{""part_name"":""short_ribs""}"
images-23-_jpg.rf.3fb25dcb1e86e60ac317d0d6b9a1fcae.jpg,57260,"{""bcs_score"":""3.5""}",4,3,"{""name"":""point"",""cx"":382,""cy"":112}","{""part_name"":""short_ribs""}"
images-27-_jpg.rf.94a8aa7b2f5f9c257f1eb0cddd611075.jpg,65710,"{""bcs_score"":""3.5""}",4,0,"{""name"":""point"",""cx"":154,""cy"":133}","{""part_name"":""hooks""}"
images-27-_jpg.rf.94a8aa7b2f5f9c257f1eb0cddd611075.jpg,65710,"{""bcs_score"":""3.5""}",4,1,"{""name"":""point"",""cx"":87,""cy"":214}","{""part_name"":""thurl""}"
images-27-_jpg.rf.94a8aa7b2f5f9c257f1eb0cddd611075.jpg,65710,"{""bcs_score"":""3.5""}",4,2,"{""name"":""point"",""cx"":201,""cy"":170}","{""part_name"":""sacral_ligament""}"
images-27-_jpg.rf.94a8aa7b2f5f9c257f1eb0cddd611075.jpg,65710,"{""bcs_score"":""3.5""}",4,3,"{""name"":""point"",""cx"":243,""cy"":200}","{""part_name"":""short_ribs""}"
